T_face,T_geo,quality_score,identity,is_inside_geofence,time_of_day,label
0.7267628757453889,0.6751905238047434,0.961665673541406,70,1.0,15.0,1
0.8769630189140537,0.9145364675259872,0.7645626175808263,16,1.0,18.0,1
0.7956112182181054,0.8780959955440253,0.5411225140948512,4,1.0,12.0,1
0.9797536282602833,0.7987559497860383,0.8754253996001441,91,1.0,12.0,1
0.9161849026925389,0.8917288734359137,0.7186997736601366,25,1.0,21.0,1
0.9259739858240739,0.8335681905415722,0.6488871514084693,45,1.0,7.0,1
0.7940847535454835,0.8796091787672159,0.7627434561895384,68,1.0,14.0,1
0.7822119746454653,0.8955360550678039,0.9768946774077168,89,1.0,11.0,1
0.8226389820673498,0.7949427339723574,0.4388554439061472,88,1.0,16.0,1
0.5811903882180443,0.815339278712128,0.5497489014523519,8,1.0,20.0,1
0.7991773437465179,0.8064744670993742,0.8862993356091444,96,1.0,14.0,1
0.9604400856738603,0.7102188362453389,0.9132186750041228,26,1.0,6.0,1
0.9868351508329639,0.6996170170532405,0.6226895223283871,23,1.0,21.0,1
0.8712889089423431,0.7208177864113657,0.7953788166012148,23,1.0,15.0,1
0.7229045632694738,0.883061067710536,0.8486209252016751,98,1.0,18.0,1
0.9437476959481785,0.7087272278562433,0.7160607414898084,70,1.0,9.0,1
0.893291625942203,0.7585458550190731,0.6163221899573695,52,1.0,9.0,1
0.5685824348843068,0.5798579782271082,0.752529483279506,72,1.0,19.0,1
0.5659365176161285,0.8414831228196923,0.8356795662704427,13,1.0,17.0,1
0.8445351698923468,0.8065481281899968,0.6260696597681297,92,1.0,9.0,1
0.7204968452687862,0.5891959080328713,0.6579037988531725,88,1.0,11.0,1
0.6389165307233606,0.6817777337510417,0.8409023947054315,75,1.0,8.0,1
0.8595227491718993,0.5648120589722605,0.7270806396956595,46,1.0,7.0,1
0.7875349455060274,0.6749400915047818,0.7650929566268894,59,1.0,22.0,1
0.633312396294978,0.8275518167645537,0.891040553166875,19,1.0,13.0,1
0.6421413121095746,0.7845011281401204,0.7509501449341713,82,1.0,10.0,1
0.7325885785207544,0.7011996310538738,0.5450331804997571,22,1.0,6.0,1
0.7309923995138569,0.9629155124080323,0.5518104026668281,71,1.0,15.0,1
0.8999203981861451,0.7637364707945014,0.6783585897832,51,1.0,7.0,1
0.8130870113374636,0.8012779410085609,0.9565035701551773,28,1.0,17.0,1
0.8726692394261831,0.9316794338903722,0.847289993696382,42,1.0,21.0,1
0.8996844756347477,0.7712063934410833,0.7148285806831106,8,1.0,11.0,1
0.7925287139856921,0.9165259763992966,0.6293884074667927,8,1.0,16.0,1
0.9445830335789491,0.9416524911578769,0.5968863082042746,1,1.0,12.0,1
0.5313540271142184,0.8029773113033024,0.6057517364725857,0,1.0,10.0,1
0.7243934874864415,0.7684657638954225,0.7451306376157153,87,1.0,13.0,1
0.7382075124500378,0.8989804001872214,0.853369609581593,49,1.0,18.0,1
0.7482570807754528,0.7905061838066704,0.7043291543035255,78,1.0,22.0,1
0.7168849058772716,0.8445983627820061,0.7611213281860019,31,1.0,22.0,1
0.8830332684872647,0.9523625212950916,0.8166659654126863,20,1.0,16.0,1
0.8997844106683416,0.6779376066493412,0.7989791533180263,69,1.0,18.0,1
0.8439121408549949,0.7280333026896264,0.8633091462011856,62,1.0,19.0,1
0.6959019213003872,0.9059419163633459,0.7764880435360868,11,1.0,20.0,1
0.7546057019978083,0.6880920250001342,0.9744964613426423,28,1.0,16.0,1
0.7845037051447663,0.7191946974435738,0.8858317102946411,59,1.0,17.0,1
0.7815687359571575,0.8036221680094818,0.9167650701627869,94,1.0,7.0,1
0.9660826473429466,0.9364764225514819,0.8021827982272248,23,1.0,11.0,1
0.7786139883699148,0.8821022978340877,0.7101275432627675,34,1.0,15.0,1
0.9146847298505006,0.7404934068260559,0.7580867427765228,46,1.0,10.0,1
0.9208829866784793,0.925937238323374,0.6134393701737378,66,1.0,17.0,1
0.5094264115731457,0.5781298180675473,0.7352424039919411,24,1.0,12.0,1
0.6436953039665326,0.7283803069626624,0.8086621229698004,39,1.0,17.0,1
0.8200632108401227,0.5825717995524005,0.8750472939179977,18,1.0,6.0,1
0.807826806631777,0.7344192932203998,0.8212882592153622,24,1.0,8.0,1
0.8128354197452226,0.8805023040633789,0.8816128398023165,95,1.0,20.0,1
0.705444921619312,0.5935534137571522,0.7920932711681969,12,1.0,6.0,1
0.9586604103490883,0.5325887962699729,0.9425247173239346,77,1.0,12.0,1
0.5731122356662925,0.7536573645233209,0.6813831557550669,55,1.0,6.0,1
0.8606011884121135,0.9011716009700556,0.7968179661995437,27,1.0,20.0,1
0.7255457470421098,0.7335288682690297,0.7177069826172207,98,1.0,20.0,1
0.838711094616655,0.9490824967759601,0.7842221413084731,22,1.0,15.0,1
0.46548683299338095,0.8000261450935775,0.7830163036367448,59,1.0,17.0,1
0.8195164238119147,0.6600173425828904,0.8590292477647031,61,1.0,10.0,1
0.8654108855969423,0.6952715992074142,0.9543389159095182,19,1.0,19.0,1
0.7766574322145983,0.8026135365178186,0.845389746151931,2,1.0,11.0,1
0.819026386064687,0.8124319900283697,0.9274511536954362,46,1.0,7.0,1
0.7001659096834086,0.706252371696201,0.9529362975892696,11,1.0,18.0,1
0.8192496086487433,0.8479220839547792,0.7398990443668446,22,1.0,15.0,1
0.8169385638624742,0.7601899480673504,0.628713957060383,28,1.0,7.0,1
0.7625709070730159,0.8580704461849012,0.7698978363064377,82,1.0,11.0,1
0.7575124495748016,0.9706770741171076,0.6847894194136739,9,1.0,16.0,1
0.6027271144182776,0.9260023197689596,0.9340116212208498,4,1.0,9.0,1
0.7152367456381613,0.9014308614256729,0.7437589412209519,83,1.0,13.0,1
0.8403311874056087,0.8947212717724733,0.9588951763715206,62,1.0,22.0,1
0.8652020243478431,0.6700150920992937,0.8833154272062382,69,1.0,9.0,1
0.8103261202996949,0.8926342156885541,0.8769383675882217,98,1.0,15.0,1
0.8591890485715262,0.7609726672011266,0.8569130910569164,9,1.0,7.0,1
0.7791681535177367,0.8018840714577427,0.812718908869945,83,1.0,7.0,1
0.815716496448762,0.7734955023404693,0.758269792322635,96,1.0,19.0,1
0.6313182288423398,0.8452093546130997,0.9872322930847149,28,1.0,16.0,1
0.7960852534615114,0.863051570336938,0.8674923550023759,70,1.0,14.0,1
0.850321613606158,0.9059051866678037,0.7394294797737214,5,1.0,21.0,1
0.8869018653861419,0.7971785376219496,0.9054438067287599,29,1.0,20.0,1
0.9097325328742712,0.7730776307628441,0.9167900544145241,40,1.0,12.0,1
0.8680733004798804,0.5358933911057444,0.9333657988209595,67,1.0,21.0,1
0.9467218406753227,0.8230193988445504,0.4199282255541135,47,1.0,6.0,1
0.8917539927669155,0.8863343601855507,0.8880494814068592,41,1.0,8.0,1
0.8672197822019544,0.6835621907956398,0.8365022788520469,0,1.0,9.0,1
0.8498175108541691,0.7701800868934645,0.668184689115503,49,1.0,18.0,1
0.8572102935211433,0.8004323274629218,0.6958846920901478,29,1.0,14.0,1
0.9040392676687629,0.8934210418477027,0.6280903368737152,79,1.0,13.0,1
0.5073234534218013,0.697111026493068,0.8448019132229643,40,1.0,18.0,1
0.591579056724922,0.7450755652088665,0.8745034767762848,13,1.0,11.0,1
0.916097209995103,0.7741763971216902,0.8162602999462255,18,1.0,13.0,1
0.8634794356508738,0.9073457694983452,0.8039092947008861,46,1.0,19.0,1
0.917060431494359,0.8665751330826811,0.7667829076410946,75,1.0,14.0,1
0.7178701057815593,0.783840018848151,0.9083675151772451,57,1.0,14.0,1
0.7471277736651665,0.7393861077421736,0.7443934990231243,15,1.0,19.0,1
0.8619232243211251,0.9162685238428435,0.7968145938515085,45,1.0,11.0,1
0.9295398318196617,0.9301003356340649,0.8634639222192765,56,1.0,10.0,1
0.9570443525157004,0.8974721891758679,0.4329072735306155,48,1.0,12.0,1
0.8105885951799698,0.9157551358383991,0.843142171539548,84,1.0,21.0,1
0.813324175840652,0.7203131279467536,0.8517034456235079,9,1.0,9.0,1
0.9446676407025675,0.7543003820551136,0.2668304850953421,61,1.0,8.0,1
0.5849649968071642,0.9691025891365189,0.8304091244329984,89,1.0,20.0,1
0.8025483315269951,0.8775368682224504,0.9474949213439517,92,1.0,6.0,1
0.7092519942107952,0.9799433289999585,0.4993972316453806,26,1.0,14.0,1
0.7756581897240045,0.8429458353700758,0.5141251050762725,9,1.0,15.0,1
0.6850522848702293,0.7919077438250327,0.589395993072999,43,1.0,6.0,1
0.8492091088547543,0.962798630051472,0.875041033065779,70,1.0,14.0,1
0.8847844366053774,0.7810686114204641,0.7887527955796244,97,1.0,20.0,1
0.6623805102444552,0.8384735630825184,0.72048325416514,69,1.0,19.0,1
0.8689362147504237,0.928102700390181,0.9352026438339415,60,1.0,9.0,1
0.4843751810879568,0.411454743211424,0.5996377585442053,7,1.0,11.0,1
0.7505560314905401,0.8748342699516038,0.5484906889427554,39,1.0,11.0,1
0.9301618041864559,0.8827887247671743,0.6767104170117365,9,1.0,14.0,1
0.6958230760785866,0.9060091699441256,0.8172773231857497,93,1.0,12.0,1
0.7970836837615054,0.7618021874651121,0.7092672566821402,12,1.0,14.0,1
0.8511787712893226,0.9233599429723348,0.7893912886277289,47,1.0,15.0,1
0.7061976663995966,0.6762983033173229,0.5668561276040807,71,1.0,22.0,1
0.7740600521034877,0.9345965716993457,0.8890300376397751,75,1.0,8.0,1
0.5750892468287743,0.9077352237014729,0.646869336861241,75,1.0,22.0,1
0.4669574037267427,0.7277856436964433,0.6187614766228288,60,1.0,19.0,1
0.8734268445716875,0.7889121040593013,0.8530606610755296,57,1.0,6.0,1
0.5108391651751676,0.8414443752682994,0.5222711733213037,76,1.0,22.0,1
0.9054904408589542,0.9012132314554628,0.8143549264245677,79,1.0,16.0,1
0.9526227184420164,0.6636068512481021,0.5359112490584822,22,1.0,10.0,1
0.5295593582737078,0.8193901723693608,0.7752520340324246,31,1.0,15.0,1
0.4597869946526139,0.9340382281194384,0.5710874656165301,58,1.0,17.0,1
0.6745898448816953,0.6094799696957764,0.7543261180839187,42,1.0,14.0,1
0.9268114014952358,0.7940481040348701,0.7192772370973249,11,1.0,11.0,1
0.5999525893855855,0.8586907621202832,0.9098113269386814,51,1.0,7.0,1
0.772322274042391,0.8067702296828526,0.6086667464890585,52,1.0,12.0,1
0.8692538025228852,0.8443416198290047,0.923316805478705,32,1.0,6.0,1
0.8648286374044347,0.6179956401133765,0.7396632211735396,50,1.0,21.0,1
0.5806231892569205,0.8449175213286167,0.8067109472676979,84,1.0,12.0,1
0.8886487437997501,0.7879222695694958,0.6908204388485044,83,1.0,8.0,1
0.9170103860708644,0.6672572366043574,0.9446817028481652,36,1.0,12.0,1
0.5931732014017361,0.8575234014577742,0.9211921002520943,51,1.0,6.0,1
0.5229247167738859,0.8677101018005668,0.6978710573136621,58,1.0,21.0,1
0.9519298656359193,0.7236099093019561,0.43568617461434866,62,1.0,21.0,1
0.7027909362132635,0.9335440347758984,0.636454133688765,85,1.0,17.0,1
0.9167109363748476,0.8831806146054348,0.8164572575487999,54,1.0,10.0,1
0.9231770184605803,0.972057783486315,0.7262227971210345,40,1.0,12.0,1
0.806038505012958,0.8127728508037132,0.897247449948562,71,1.0,16.0,1
0.7829967031401551,0.8742691559825643,0.618585551699422,81,1.0,16.0,1
0.9361829805790401,0.7249308449300708,0.8951265656747431,96,1.0,18.0,1
0.5275492406172191,0.8582215111156113,0.8105047449559574,94,1.0,10.0,1
0.9150877674387502,0.879494187075907,0.807336937164558,80,1.0,16.0,1
0.7289491278609331,0.8910585535234123,0.6006941891180164,55,1.0,14.0,1
0.795674312839279,0.91900457090773,0.8348022002047208,17,1.0,11.0,1
0.8005625059110709,0.7793734350056727,0.4437117381089925,28,1.0,21.0,1
0.7061398070801198,0.760807433728001,0.8461708599175363,12,1.0,6.0,1
0.8195450399774878,0.676248098104168,0.9166914347568069,30,1.0,17.0,1
0.714216911703022,0.8205859186857436,0.7263794933715991,17,1.0,22.0,1
0.8650155180566014,0.8567110564718474,0.8483549535868949,63,1.0,22.0,1
0.7625306091157106,0.9136201746132769,0.526060920588069,36,1.0,7.0,1
0.44349632909059195,0.8133321152861038,0.8403123221804121,67,1.0,14.0,1
0.7078199880486914,0.9598611907432935,0.9816911400535299,34,1.0,21.0,1
0.8625959674326298,0.6812347147009501,0.8367634174345607,20,1.0,8.0,1
0.6616060995529502,0.8727123328608161,0.6127779902880585,0,1.0,22.0,1
0.9438440119042648,0.9555759889847334,0.8648160274786988,96,1.0,19.0,1
0.5947766850991588,0.7787108410326782,0.7962748113306295,55,1.0,17.0,1
0.7285794540623254,0.8833624918436228,0.7225492283453394,93,1.0,8.0,1
0.9372598080782766,0.7124219176794664,0.9283884250506853,9,1.0,18.0,1
0.6953907905930083,0.8900952417381386,0.8292903326521719,83,1.0,15.0,1
0.8605514319677052,0.8592995360049195,0.711261582368742,71,1.0,7.0,1
0.45669538704694695,0.6222504567743954,0.48530466177315457,81,1.0,15.0,1
0.9120496946925902,0.867189352183076,0.6751286979226478,94,1.0,8.0,1
0.8554125233045667,0.8709418155121421,0.7565842032309021,38,1.0,9.0,1
0.9678776518548233,0.9731582135599025,0.7196617496838078,78,1.0,15.0,1
0.9803470981724046,0.7751917643443266,0.9048967213530239,92,1.0,8.0,1
0.9320265078488459,0.817420853359717,0.6365615750933133,21,1.0,9.0,1
0.9356104259972292,0.6416602974807366,0.4960854531814957,89,1.0,9.0,1
0.9156690636309318,0.9502058611082531,0.7017285384906378,60,1.0,15.0,1
0.8591217962109148,0.739538439762321,0.901048172776959,15,1.0,7.0,1
0.8974272390377489,0.7715202198586526,0.7853844400261228,84,1.0,20.0,1
0.8342734644851251,0.5811277800131317,0.7764847284863137,87,1.0,18.0,1
0.9692276878048881,0.8658034119421357,0.7821972344358642,9,1.0,12.0,1
0.4951772781153521,0.8826000081328826,0.6384524804955387,78,1.0,11.0,1
0.6145335198534979,0.8617750616246663,0.7502457012761247,2,1.0,10.0,1
0.7934159534678044,0.755575284057101,0.7829673028539328,30,1.0,17.0,1
0.9716896436856199,0.5544908065880516,0.8432086110686368,8,1.0,12.0,1
0.6946700951780578,0.8073885497058593,0.7541548649002128,1,1.0,14.0,1
0.8639659436438891,0.7465310938444962,0.696633722361099,86,1.0,8.0,1
0.7708036295893382,0.9276299075051063,0.8315971528252043,99,1.0,13.0,1
0.7466625202420447,0.8954388361553607,0.6937507414268209,43,1.0,18.0,1
0.7481698885549122,0.823589234475963,0.9108845918138204,40,1.0,11.0,1
0.6561774167596419,0.8763521489671298,0.7362806468512296,29,1.0,7.0,1
0.8524567810567013,0.6434836084066309,0.6096293735998544,24,1.0,17.0,1
0.9006802528804346,0.7525381331680132,0.7428277170394867,89,1.0,19.0,1
0.8143509276628013,0.8659803470303965,0.5431763695704387,68,1.0,19.0,1
0.8585296649338319,0.8620020913509715,0.39190710197000106,78,1.0,18.0,1
0.91255588774769,0.7180895923909916,0.7652093488700744,56,1.0,8.0,1
0.7362469874416184,0.7004057243858327,0.9581298067357314,43,1.0,21.0,1
0.7696982448766582,0.8982207557799551,0.7397758273542937,77,1.0,17.0,1
0.7062393771822709,0.7005446947340812,0.7248769395575748,59,1.0,22.0,1
0.9363560339682446,0.8587488099877302,0.8584529149703385,84,1.0,10.0,1
0.9920076126144167,0.7372810913974094,0.8203495713850525,46,1.0,19.0,1
0.6919054767260074,0.8101992107934803,0.8476579045644327,43,1.0,21.0,1
0.4965547126806556,0.8964567228468292,0.7858446874791456,41,1.0,9.0,1
0.6991932476236741,0.8339315710726002,0.8479978868972746,83,1.0,8.0,1
0.7610116450139616,0.7841044353418547,0.8462037188511601,36,1.0,6.0,1
0.9831217848397369,0.8118217488001508,0.9291503394712751,19,1.0,14.0,1
0.8743252423106429,0.872658593548124,0.8633911828388962,21,1.0,6.0,1
0.8374620274371055,0.7409056322812793,0.9296785935217744,97,1.0,10.0,1
0.7438855126252713,0.757494540537336,0.6287198899057658,82,1.0,11.0,1
0.8129514617757845,0.8671279144680284,0.8963383956796157,86,1.0,18.0,1
0.7325984235563626,0.5663491517520327,0.9107842558856936,27,1.0,15.0,1
0.979363199451928,0.7193931719605194,0.6900598704672136,59,1.0,7.0,1
0.5106000740795329,0.8766663083903458,0.9130651189426815,75,1.0,17.0,1
0.5650243549614345,0.8419982449132801,0.4355400613672966,14,1.0,7.0,1
0.8776290045746187,0.7789685077634914,0.7221605568342064,66,1.0,9.0,1
0.8951137905374356,0.9283471398408234,0.7904632888928833,94,1.0,12.0,1
0.6932081495241302,0.8306097322750523,0.8100928148839569,28,1.0,20.0,1
0.6780869456962705,0.7680193939962102,0.708886250738314,92,1.0,17.0,1
0.7111787053208546,0.6388727603205893,0.7984826564605373,77,1.0,17.0,1
0.6297468694016258,0.9314251274847786,0.6047286360894479,69,1.0,6.0,1
0.7039021670099063,0.9239678601923205,0.897457442480112,99,1.0,7.0,1
0.8524032384743043,0.8772894200564927,0.8092601308394397,91,1.0,19.0,1
0.6196427744604232,0.6269925101164046,0.6197925392238365,12,1.0,19.0,1
0.8438879176087635,0.6782804129696334,0.8608716979654922,94,1.0,17.0,1
0.8429408935439892,0.7913846550459642,0.7330644509364485,29,1.0,13.0,1
0.8986708697579834,0.7838509714688897,0.8529071630814683,58,1.0,10.0,1
0.6203779884222959,0.865993872562692,0.8872785307142027,49,1.0,13.0,1
0.9283402991535501,0.9073846463173266,0.6212506980591014,83,1.0,6.0,1
0.9669568205263294,0.8245769452036392,0.9957141747081817,24,1.0,22.0,1
0.8240625393435331,0.9732708219983677,0.9723101942095062,6,1.0,13.0,1
0.7720590512065104,0.8240075967076617,0.8619250991760686,86,1.0,21.0,1
0.6432369264507348,0.5277242469151682,0.9735565674698375,68,1.0,6.0,1
0.9164656210701863,0.9322921604216154,0.8083464429190431,67,1.0,11.0,1
0.8297535199092732,0.9844671343786783,0.8290002695821053,47,1.0,17.0,1
0.34174608115010535,0.7523457854184448,0.8274480997635033,98,1.0,12.0,1
0.7693220924885332,0.853505149248162,0.955039408512786,23,1.0,12.0,1
0.6100843027076424,0.7817547882072959,0.8995401769021943,59,1.0,15.0,1
0.5925818848157689,0.9808667755071299,0.6478267634720166,64,1.0,11.0,1
0.9310867023124877,0.34478620475808097,0.7796571835327222,1,1.0,22.0,1
0.7735107583518176,0.8683282484385598,0.8098546485075511,26,1.0,13.0,1
0.7945223971862136,0.5724239340680768,0.9867593738468279,41,1.0,6.0,1
0.566439236693183,0.853903829247945,0.6835472859044834,41,1.0,22.0,1
0.5730769925868967,0.8025016586804563,0.8806668971226349,55,1.0,7.0,1
0.8115044875288215,0.9664871955712575,0.7629688581512175,14,1.0,12.0,1
0.7364284961621648,0.8276319457968931,0.5946563229751098,50,1.0,16.0,1
0.7325963483135234,0.8046716374627308,0.5550596924812139,40,1.0,15.0,1
0.8921665133472121,0.8171819205856122,0.7195230327747908,46,1.0,19.0,1
0.9970621366975062,0.7670314348226479,0.8395876808594804,82,1.0,13.0,1
0.8280531477727126,0.7512522700718345,0.6493279818527938,54,1.0,19.0,1
0.8694382558619252,0.7806750838137826,0.5938948245324897,41,1.0,9.0,1
0.8851226615010482,0.7175348251083324,0.9134957847909952,61,1.0,7.0,1
0.898261108469351,0.8729954349427685,0.898883711537249,26,1.0,21.0,1
0.9579455169177773,0.8744957996457684,0.7290646475773207,56,1.0,10.0,1
0.8668563237091733,0.7690694157933703,0.8237325871614514,15,1.0,21.0,1
0.7707216695301001,0.44507300591609644,0.8165765264462561,84,1.0,20.0,1
0.7380344616720861,0.7323960285649852,0.9025171714763979,79,1.0,8.0,1
0.8840827576954328,0.7797531523729045,0.8659966230721933,82,1.0,15.0,1
0.857722698022051,0.754570663571894,0.6326021959881182,1,1.0,21.0,1
0.7377595971547104,0.5860831870559315,0.8959171320204959,53,1.0,22.0,1
0.6530077449111193,0.9867164402795452,0.49992572681399833,13,1.0,9.0,1
0.9302333253675258,0.5395156595141233,0.7803252464838433,3,1.0,9.0,1
0.6670852238992417,0.8263643605951255,0.8816949240163593,4,1.0,21.0,1
0.7918612691215342,0.835534542736118,0.7745726870262042,19,1.0,20.0,1
0.4798222398221929,0.6698796330998726,0.7094898420035879,36,1.0,19.0,1
0.8716213945981783,0.5290218281232684,0.960133097042102,47,1.0,7.0,1
0.9650966131852503,0.8340793311732093,0.8119149174200883,47,1.0,6.0,1
0.708084855854892,0.8985736444119992,0.7967872246614545,85,1.0,15.0,1
0.7674606328615774,0.929971844463084,0.9549274458767649,90,1.0,17.0,1
0.7111076962132935,0.728278484082446,0.7617589462378213,61,1.0,21.0,1
0.8273762781612716,0.8843547265593232,0.8661594401817186,61,1.0,15.0,1
0.7647674767682651,0.8039697783246919,0.9224369988978272,44,1.0,16.0,1
0.7643199744696069,0.870792369184736,0.844206710943364,18,1.0,19.0,1
0.9432870079443649,0.7370262781451569,0.8766707532324046,65,1.0,8.0,1
0.9461006838599251,0.9139021760004113,0.5370274325150113,73,1.0,9.0,1
0.7671743192349058,0.8722326248574691,0.7984371547833197,70,1.0,18.0,1
0.7129049937601669,0.9013818498789575,0.6882045184915268,49,1.0,19.0,1
0.9606088757902855,0.7717005530734254,0.876210081013803,45,1.0,17.0,1
0.797966560004526,0.8060512890895809,0.8166348949934878,10,1.0,17.0,1
0.5119800261215111,0.8674760582549986,0.7602581743783008,5,1.0,21.0,1
0.9571770183989264,0.8793080457792006,0.8880657017887116,73,1.0,6.0,1
0.7984417379087518,0.6776347367337797,0.845334803714891,33,1.0,12.0,1
0.667828893130178,0.9393864404777725,0.36548415252119953,26,1.0,13.0,1
0.8690213260294617,0.7304835280818863,0.8261997793302964,67,1.0,15.0,1
0.7318982747000375,0.7459420497121226,0.7328516654330307,89,1.0,9.0,1
0.6924208634513032,0.8434124717798223,0.7488679896247872,99,1.0,19.0,1
0.9259097965817276,0.9073806379334973,0.7904004835240779,54,1.0,12.0,1
0.6487011469541505,0.8370157870736612,0.96639843902812,5,1.0,12.0,1
0.9096540660732034,0.7855851773651624,0.735697149353382,57,1.0,16.0,1
0.9810083756905104,0.8190969754508322,0.6539285653725367,17,1.0,21.0,1
0.7489374671521637,0.8944868847728732,0.8776759320112458,56,1.0,21.0,1
0.8573749041068851,0.9316273493906075,0.6581422422007442,76,1.0,22.0,1
0.7259021540228835,0.919657943985141,0.7576111801209783,38,1.0,21.0,1
0.8854517310658888,0.691141837331603,0.7512116529122548,73,1.0,10.0,1
0.7777746149492728,0.933728662705651,0.8731453253243302,14,1.0,12.0,1
0.8029801382186061,0.969622314354665,0.4265743670209637,34,1.0,20.0,1
0.6386530857426177,0.7918600166253625,0.6797156116472206,35,1.0,10.0,1
0.7967200652060861,0.7421373423877143,0.6203470152182534,30,1.0,16.0,1
0.7433808443132992,0.9365274292606947,0.8288107030427424,1,1.0,18.0,1
0.5213486801343662,0.6487008048203907,0.6714843292640078,79,1.0,18.0,1
0.8392947069116753,0.6981819426615143,0.9242347119300707,12,1.0,21.0,1
0.8408330858054861,0.8456015778503364,0.9188586629657709,2,1.0,20.0,1
0.5943232605195639,0.893988199043666,0.849967190369608,51,1.0,17.0,1
0.8920333173528731,0.9216643953246156,0.8681386983955975,34,1.0,8.0,1
0.5872291049157269,0.9008179045187408,0.6821720283321103,12,1.0,7.0,1
0.7948274959889218,0.47618802768296153,0.8896042477133504,89,1.0,18.0,1
0.8637749803748993,0.7831215446885073,0.8552222471123223,51,1.0,13.0,1
0.6581063922511392,0.9213701727516521,0.929624128736311,24,1.0,7.0,1
0.6775976187866967,0.4283097233382429,0.9785212871527728,16,1.0,12.0,1
0.8596515809597457,0.9296958136971154,0.8289452146246699,52,1.0,16.0,1
0.9307099034191698,0.819970797254607,0.7816101207971172,86,1.0,11.0,1
0.6831753974678356,0.7003120079906112,0.4534161835086865,64,1.0,17.0,1
0.6267291651087632,0.8415469537713663,0.5754566744904277,18,1.0,11.0,1
0.6283242216353037,0.8142026691176382,0.7773502292421528,29,1.0,19.0,1
0.8236318423310559,0.7927209922861984,0.9685531998753167,68,1.0,10.0,1
0.7511672624609675,0.7420107336282006,0.7633093789630797,71,1.0,10.0,1
0.8624928307527271,0.8164511416254912,0.8074152967857436,6,1.0,20.0,1
0.8982732946628759,0.7766247415496196,0.7778603690032181,97,1.0,13.0,1
0.9046282481271638,0.9063027460163794,0.5393473569044749,12,1.0,7.0,1
0.8945438945088259,0.5108732745665522,0.3408639855765448,83,1.0,19.0,1
0.8661073329680321,0.7838100203027801,0.7796477976728959,20,1.0,6.0,1
0.8916743576185687,0.7587784941581467,0.8744675441954974,4,1.0,12.0,1
0.6806391247608097,0.6991002587011133,0.8465585607803945,58,1.0,22.0,1
0.833762596097339,0.7232768788115634,0.6886154883140859,1,1.0,20.0,1
0.9635733211808325,0.8989100129469079,0.751014680597892,44,1.0,21.0,1
0.7784648449321526,0.8121021464928341,0.758402314695228,26,1.0,12.0,1
0.9487726625124319,0.6392297494214777,0.8262165869227377,72,1.0,13.0,1
0.9572996357145334,0.8503512621031242,0.878870720515038,27,1.0,21.0,1
0.840962553373512,0.7620418236453639,0.9048571034568702,44,1.0,13.0,1
0.8362223265905797,0.7710230801080618,0.6800198113624323,24,1.0,22.0,1
0.965141105541682,0.6127272067472493,0.8425217854679746,63,1.0,8.0,1
0.7591018724926594,0.7773291914432802,0.34366354743653144,56,1.0,10.0,1
0.7967107652311692,0.8980297539649507,0.6336342772063762,18,1.0,12.0,1
0.8829011989545367,0.5518705388063578,0.6761766741455073,62,1.0,20.0,1
0.8437254619634376,0.7553762539353234,0.927023937839666,30,1.0,6.0,1
0.8829659360805409,0.7514342907373679,0.6176511378438077,57,1.0,14.0,1
0.7563455005376543,0.9079801371500389,0.7848878156908637,94,1.0,19.0,1
0.8246006629677041,0.8405664021118524,0.7552941375567763,83,1.0,20.0,1
0.8342687531208601,0.9356376338695089,0.9376094141695493,53,1.0,14.0,1
0.7153872864567153,0.9643211139117095,0.8495253511131771,51,1.0,20.0,1
0.45906065907225824,0.7215317688882755,0.8913262694438201,26,1.0,22.0,1
0.8047332534926751,0.8034142404224079,0.9550232340477908,44,1.0,15.0,1
0.7037667556262807,0.8102498135556452,0.5942278256302613,46,1.0,12.0,1
0.8764301976420713,0.9084745820025943,0.9067235022151089,39,1.0,6.0,1
0.9675190903061064,0.9726429282607871,0.9625281080955584,61,1.0,6.0,1
0.6354670046970928,0.675642970071187,0.5917666890426257,29,1.0,19.0,1
0.7853085579497977,0.8780050725818598,0.7655035111599345,98,1.0,21.0,1
0.7897483441570669,0.8599939971782293,0.9000692145773819,74,1.0,6.0,1
0.9050397405127936,0.7767702949121178,0.9025946485389871,4,1.0,16.0,1
0.7524255291996096,0.846399148066408,0.6973503596708108,67,1.0,14.0,1
0.7660547064272378,0.9602685594663252,0.5599112877280983,51,1.0,13.0,1
0.6992177168986372,0.7850235002106397,0.8384885357692099,4,1.0,16.0,1
0.7201999296328282,0.6287477848041226,0.8432159877730718,81,1.0,18.0,1
0.7725044657917136,0.6481657399026102,0.983250851780215,98,1.0,17.0,1
0.7160463520369313,0.8464312047004152,0.979497384273631,81,1.0,12.0,1
0.9762073947235073,0.7030529220588293,0.869987625714369,13,1.0,13.0,1
0.8677090675717368,0.5016489204302846,0.8091023255308459,22,1.0,15.0,1
0.6935809122305778,0.8417225508352532,0.704431758490633,1,1.0,8.0,1
0.7312295527130577,0.7663048173776169,0.6645537826470014,65,1.0,18.0,1
0.7779069343657588,0.9336165511695345,0.826353843180492,95,1.0,19.0,1
0.7073377614347324,0.6563548109348152,0.7783221929728501,24,1.0,10.0,1
0.686395732488141,0.7740207053462794,0.8037163252711971,62,1.0,16.0,1
0.7746923495620045,0.7681641764621951,0.7675532734767907,49,1.0,9.0,1
0.9432616518745104,0.88559844092483,0.7495522451236559,43,1.0,17.0,1
