lat,lon,time_of_day,gps_accuracy,speed,label
40.75787492683115,-73.98552354192601,18,6.0962234304052245,9.335148969258691,1
40.75847630834096,-73.98544378693812,10,19.402034066081708,7.821894580822079,1
40.75822164020644,-73.98556145362706,9,14.609227753233311,9.999007185699288,1
40.74911327267985,-73.96807196560307,23,16.766312870051266,5.654783128894201,1
40.75800895649726,-73.9855330034269,7,17.124131593339065,3.807316172350423,1
40.749036313049736,-73.96796664780365,7,7.307105369624116,14.85129564101223,1
40.75802587155216,-73.98550144835758,6,6.360825533523966,0.4892692251234976,1
40.74905853185794,-73.96806664590198,18,10.794847596146989,8.6076188115677,1
40.757923269475675,-73.98565239167812,21,5.41278777710623,12.597242432182965,1
40.71281259338936,-74.0059958530553,18,8.373353252238687,6.47070973161112,1
40.74878638350077,-73.96806303338843,19,10.295755874004536,13.41141453799876,1
40.74896547879859,-73.96812573162123,7,13.167586535738419,3.066913290820677,1
40.71273940435226,-74.00572925204351,23,9.428627037344633,13.192448560921896,1
40.71255386027828,-74.00579223505099,10,16.608593326559976,5.2890390889328724,1
40.74876708383708,-73.96801731850812,20,5.56356635598361,1.9180020183362634,1
40.75766643844641,-73.98558981492073,23,8.008403766094744,3.0536756631954063,1
40.712772393268324,-74.00589668797689,20,8.364402249275676,9.945707877051337,1
40.74871098590216,-73.96785443755356,10,17.25169199758454,2.72420951634904,1
40.75770053131555,-73.9848499470561,22,13.859567509919566,9.915213813709805,1
40.748713312933226,-73.96785315343712,18,13.756591707711674,14.28332678546392,1
40.757792798393766,-73.98546869971453,6,13.401375461650932,11.710977798013515,1
40.74879370673628,-73.96800784584089,7,15.714899536024964,6.925742157196787,1
40.712832472872265,-74.00595872869958,6,17.106063558000542,2.9286090443473807,1
40.71285464595057,-74.00569210618819,17,15.905851424230852,8.431091916038566,1
40.74881434097271,-73.96803619718354,20,16.016658981133872,5.765325577862023,1
40.7489071990278,-73.96804636888842,6,11.564919922223051,3.5246010749392913,1
40.74869641753207,-73.96800183688103,8,9.632516360110113,7.233965418782883,1
40.71304995469877,-74.00608133387605,8,17.131849768453076,10.157286186865106,1
40.74880442787661,-73.96771608991163,8,19.728585471148087,9.419900739061472,1
40.71270119447057,-74.00604132292811,19,19.02491647758148,6.4581031426078495,1
40.7578876881493,-73.98561576628414,18,15.281658248328522,4.98684235723068,1
40.758060825645046,-73.98522097855592,9,14.484232304564598,2.984882084391552,1
40.74893808781556,-73.96822314993447,7,18.720966724347555,0.17220989624066763,1
40.75789729563044,-73.98551600556608,10,13.332431361587902,2.8472295445823397,1
40.712852881507445,-74.00576297821806,19,12.24559546338335,4.02800634101411,1
40.757969340847524,-73.9856018159402,23,6.025011572684063,6.455621245361899,1
40.7487666843201,-73.96817301330432,18,10.598897216941385,8.454899565431433,1
40.712740836425304,-74.00627930646037,20,5.0302777662235085,2.611225129671439,1
40.748935112516996,-73.96796362410826,8,8.039489512030148,8.813788066641028,1
40.75797960335819,-73.98547257929299,10,8.796523087694132,6.753813692143355,1
40.712848223545144,-74.00566089424822,6,16.142374623594744,4.905669662277266,1
40.74910081553203,-73.96784480117313,9,15.851717267750015,0.13581242370556468,1
40.712568722421295,-74.00609255919652,22,17.27554349722006,0.7502786523166832,1
40.74900086398871,-73.96797503187994,19,5.937894436142686,6.884107748952305,1
40.74893718665669,-73.96777814680772,7,10.749263594633021,7.402514882316123,1
40.74884447874178,-73.96802092007337,6,19.814893885118778,4.372436113855843,1
40.75763388177062,-73.98499245352228,6,17.977900210967164,13.728857773767345,1
40.712657814200234,-74.00632394549059,21,14.569313940271082,12.504647012159376,1
40.75768083476362,-73.98607478242809,18,16.776465711435613,8.982681001191585,1
40.7127428972356,-74.00577322652373,23,6.5808982716170785,11.466610921132565,1
40.75823507719112,-73.98547755125949,10,6.05737918464717,2.7847005735186454,1
40.712794741406995,-74.00634249854836,8,9.337811694439248,4.647103129837035,1
40.74874629182977,-73.96801918643905,18,16.83939272479528,4.616937475211184,1
40.748990086570274,-73.9680363252351,18,8.47675385434025,4.779134441454108,1
40.712644191398894,-74.00583580785683,6,15.15411174495256,12.568625622777054,1
40.7487839177344,-73.96796254398696,17,15.104681262123615,2.6887988360892114,1
40.75778857681783,-73.98525331325125,21,15.986015735875686,7.724000248698892,1
40.757807635188755,-73.98556753945279,18,6.822430866316481,9.519588847310708,1
40.74892586393336,-73.96780538631933,8,16.240856792017386,8.57868305775901,1
40.748787710176245,-73.96805534796927,19,11.17797110626244,11.303919461186295,1
40.712651546669676,-74.0060001387496,22,6.730919632683761,9.084568339851172,1
40.71277318556656,-74.00594203236744,10,18.43512166428168,3.0647457509845544,1
40.71306689330801,-74.00611088975704,22,11.121785852388847,13.284296463626598,1
40.7488725385334,-73.96808930367571,20,16.28957441107754,6.9758287245096655,1
40.75815476992808,-73.98580756207424,17,12.65842693114007,12.3089813651488,1
40.71292432981626,-74.00614913937835,22,5.2326249593988825,4.213229477793656,1
40.758461728179306,-73.98522719512482,17,17.718918256450227,8.183777740037216,1
40.71292090021341,-74.00591985606495,9,13.385889274199032,4.817432289539302,1
40.74909021966733,-73.96788183953947,9,15.84106628358207,9.85094227082412,1
40.74899871252416,-73.96806202772659,6,14.479830205942836,1.4305740340958795,1
40.74905973270364,-73.96793345248777,18,16.276204885937606,12.045031079367558,1
40.758000450337335,-73.98551111890592,20,7.54821509076103,2.9246279985043384,1
40.75799992695084,-73.98619132852356,8,16.61454024416893,12.788774324075142,1
40.71276202169705,-74.0060549881587,21,10.79317989225546,8.827574027384832,1
40.712804133892945,-74.00589797262928,20,16.18630068614189,8.36891167726051,1
40.75792674669548,-73.98577486368677,7,11.46630293934934,8.240139673541364,1
40.71277013960358,-74.00555529273556,6,17.388765609740457,6.946720707562672,1
40.75806703512959,-73.9850555909556,21,16.670378647169798,11.412769963961725,1
40.75810197549068,-73.98607330457712,6,5.467236391900866,3.893646739125738,1
40.75755867543944,-73.98515662507363,23,16.75658583525874,6.434773977613357,1
40.75814308994968,-73.98566007460343,10,17.673070216328433,3.7351310416363486,1
40.75785060086506,-73.98620935551446,9,16.222758680732696,12.099975795402248,1
40.75826841086158,-73.98548726240092,10,19.417391235652477,13.375662978041188,1
40.71284292763479,-74.006263146403,21,5.215721691081275,11.46530079654641,1
40.75795154791285,-73.98572630597786,22,14.369210721717973,12.966498703025461,1
40.75796910538496,-73.98546651401824,8,15.610955000493917,5.8384570753768275,1
40.74897402037794,-73.96810615147785,20,8.174538478547918,14.934466642483251,1
40.75772622503563,-73.98599425368936,6,19.23801039771337,12.492478528036136,1
40.74885269630444,-73.96812752150295,10,5.8158612278346675,9.663850854762174,1
40.71274100577204,-74.00610521965469,20,8.062498387523645,0.6351341815857575,1
40.75776147645255,-73.98605417336924,20,5.374493331800857,2.571512650658141,1
40.749021738661035,-73.96825982365269,8,19.303026467772632,13.224234598169964,1
40.75785661536952,-73.98559289197189,7,6.423626619010193,8.911241708545687,1
40.71277299366252,-74.00598137415246,9,15.360196567220099,8.951646299425345,1
40.713043537990046,-74.0060484346641,17,5.450390079940892,13.46048798686398,1
40.74875766190729,-73.96814206725865,23,10.212606236377717,6.530904692636034,1
40.71264394091186,-74.00637068133136,22,6.065523335660032,3.1618965232504292,1
40.7579685535275,-73.98549341156918,9,12.948218916327892,14.779557484309281,1
40.712955225164606,-74.00604205832276,19,9.490750605580224,3.487589883117468,1
40.75799168283924,-73.98522975944852,9,17.135354604375145,2.2038288537565616,1
40.758058928815394,-73.98558862496552,18,15.600133005165498,9.258282088168512,1
40.75821800834174,-73.98516452129536,23,12.317514778160188,1.2340848641559283,1
40.7490135187396,-73.96801489196044,10,11.87647136197157,10.875091144486781,1
40.75777731739627,-73.98601324512437,10,18.342789665656447,5.572008939365652,1
40.74876564014234,-73.9680255371276,9,17.57345631622701,5.4210566860077956,1
40.74891091839222,-73.96804462529757,8,6.890030417959914,2.946288238080261,1
40.71287602657954,-74.00622082137374,9,14.67117872865228,3.4474008869642763,1
40.749094755683345,-73.96811641950461,22,7.4795342920694186,12.813911834960036,1
40.748997497362005,-73.96771334894294,21,13.381489169365965,5.567542740292971,1
40.75767568807616,-73.98506941315406,19,15.941956547474955,8.598347916743872,1
40.7129098972468,-74.00571490513926,22,12.829295052178459,8.833996124183463,1
40.71264558442795,-74.00619985758931,20,7.280728511367377,6.874853918813631,1
40.74892643712064,-73.96789372344624,23,14.149123378940775,13.8678370309785,1
40.749013215938994,-73.96809691544826,17,14.22880479923621,11.406364675237075,1
40.74866362943565,-73.96821756172932,10,12.13531727016438,10.115994777209723,1
40.75805541145079,-73.98525142492451,9,12.024952789007202,11.603291127973309,1
40.712811959044544,-74.0059948469849,9,19.94597440518583,11.940111036409249,1
40.74883501745675,-73.9679715555587,17,18.724487976169527,2.8370865003447694,1
40.748950621467024,-73.96787186588233,8,6.88229445198726,11.591571294976188,1
40.75785628795136,-73.98588662045854,7,16.24139008971213,6.466686076455074,1
40.71276913205596,-74.00580521042734,21,15.018018600512201,13.998076316389593,1
40.74875043779393,-73.96816640294496,18,13.994413526898821,7.594954640314017,1
40.757972118818095,-73.98528882233148,9,13.145321463001462,5.203289645465784,1
40.758044237194675,-73.98570349279683,19,6.3348457228452,14.875441100586777,1
40.71286150672184,-74.00603482152337,20,7.473271648477077,3.5998404580493624,1
40.74906337138913,-73.96770132382719,18,5.075398289147047,0.9014461556725523,1
40.71280200925599,-74.00635839157769,8,6.721953908769201,14.122993654266617,1
40.71287648609978,-74.00599563655051,7,17.841987485206154,5.351530674349089,1
40.74887592535196,-73.9678908031226,22,7.769486860210538,5.131614312953911,1
40.71299339126003,-74.00629632326051,21,9.319180140139888,7.392293767992369,1
40.75827563639555,-73.98507615947513,6,10.326974716307188,0.6787378352833179,1
40.749066854223486,-73.96797893353038,19,14.85545747351161,13.475796998760522,1
40.75749538460371,-73.98576657153653,19,6.56681777150227,8.652860716990503,1
40.74888286555954,-73.96797319314159,23,16.75250121267885,10.495578091492142,1
40.7488167342293,-73.96817014546639,18,16.222412395815283,8.418835171123861,1
40.71294836942452,-74.00642466353494,18,10.21278192970632,0.7552429045402986,1
40.71274119600957,-74.00620341546933,17,13.66447631516634,5.388131204740355,1
40.712799165814054,-74.00603632410909,6,8.13589060560269,1.2703251281296024,1
40.71259297018767,-74.00566271766147,10,16.428254177936658,11.722584716132731,1
40.748811661647714,-73.96766483049859,22,12.973582290300968,0.4898859117674381,1
40.71276592038977,-74.00589009496301,7,13.432832165967877,10.721299146659188,1
40.71281402498827,-74.00588782340506,22,6.152045724716323,5.319993074776242,1
40.74870276165449,-73.96781874442411,10,18.488905383870346,14.43392169913735,1
40.74882705544686,-73.96787570316471,22,9.320080188860617,8.34492010885619,1
40.75807047838868,-73.98536068595918,7,8.47070954565272,7.536409307495646,1
40.748893007943856,-73.96788123007273,9,14.531215352928648,9.447309816520615,1
40.7489762089813,-73.96793493502814,21,15.972446960647085,12.367072764068237,1
40.71279841401211,-74.0060032096542,10,10.685607280745526,13.725910987758336,1
40.75815571911987,-73.98580574119129,10,8.228067195997891,13.265327256836303,1
40.74889974661913,-73.96799759567277,9,8.508453972083052,3.1632934152118217,1
40.75810877433399,-73.98580305633438,22,8.988926759481782,14.854984556904725,1
40.74895509499643,-73.96800108632283,18,19.077946752096956,2.717749185751242,1
40.74899184932394,-73.96810405201019,22,6.9575189617577635,8.481299514116136,1
40.74891184195868,-73.96834135344875,18,17.074455955988817,0.7858694339229183,1
40.74886240865705,-73.96803723145055,19,19.223773066851187,4.569035336612857,1
40.7128363424,-74.00558993719433,7,8.205472123554927,6.3000611112210745,1
40.74889354071904,-73.96799320388439,6,9.596492340550574,0.6038700451384815,1
40.71279793741123,-74.00600120228584,19,9.07238003814067,13.563649371113476,1
40.748844135217766,-73.96800612213289,21,17.08473208045013,3.3647783828028937,1
40.71282761774379,-74.00597764349769,22,18.060326831861587,1.2528737202002815,1
40.758000458658344,-73.98553903933542,21,12.26586778401274,10.407083354511176,1
40.74891265622605,-73.96792240182924,20,16.00858065502804,5.198381397248214,1
40.7576711632559,-73.98521855113081,20,10.062986988257283,12.042768134933189,1
40.748852801202254,-73.9680767767887,9,6.831672738864318,1.6670572099801861,1
40.758023050226534,-73.98498909796646,6,6.5838731896496,0.6794196541961617,1
40.74889214005719,-73.96813678192599,10,5.450319982236078,6.667923795752395,1
40.7491809930665,-73.96802703254062,8,17.99152318066752,4.341592824292319,1
40.71281767034505,-74.00620518257762,18,13.46347725026804,12.75861792022674,1
40.75824500765038,-73.9854518228641,19,16.692750521360953,0.24300596009200814,1
40.75799388555295,-73.98514161148589,17,16.713790345791356,11.871953113342785,1
40.75803937048899,-73.98555853696264,18,17.703308366434293,4.8649406602727705,1
40.7584184251295,-73.9859594619081,7,11.43593553953999,4.138840415708202,1
40.712966116571955,-74.00597456927322,6,16.206174006935434,3.280708333598088,1
40.71275519014524,-74.00608182615875,22,19.95363827884033,2.7517860172534396,1
40.71290787612742,-74.00606822006412,17,17.101363456836893,12.63023492260116,1
40.74881662908188,-73.96811923895545,8,17.082888703640855,5.968262633355346,1
40.74902839820066,-73.9681395223912,23,17.597305283052325,1.912285202103693,1
40.758203464309545,-73.98565373110713,20,15.902582465723563,11.77154522737482,1
40.713031231698935,-74.00622086623582,9,13.717931355814349,3.804533332710574,1
40.71278920299165,-74.0058973948489,8,5.243651648141806,10.931670816759713,1
40.71269796291105,-74.00622780539958,20,11.910047447502336,7.484566753706489,1
40.71291534152286,-74.00588434634797,8,18.368001095954035,0.20451035858732203,1
40.748854455591314,-73.96792408030427,21,13.486174259199338,7.716919916098412,1
40.758084426584226,-73.98577024455689,10,8.604486851755501,1.4244791284256475,1
40.74910885556126,-73.96784608756339,8,18.10427793105823,14.933533507360316,1
40.75782022847344,-73.98544509072624,17,15.087608940104737,10.232875338826481,1
40.71275521661193,-74.00616299281208,10,15.401331920844635,10.509172445916775,1
40.71285117182252,-74.00619091300563,8,7.799599096965238,0.3853446730411225,1
40.757899666997176,-73.98514966007302,8,6.883246848477157,14.452199212114913,1
40.74873272807876,-73.96796997728525,9,17.48625775115379,14.632095424710327,1
40.748835214031594,-73.96802446380337,8,12.848195824563124,4.076797741201937,1
40.75799742235395,-73.98526575458486,6,13.171583404741833,2.0353247668841896,1
40.748777955591784,-73.96781685849564,17,16.556708316109848,5.059542547012295,1
40.7489051225998,-73.96800421178993,17,17.498065348950114,4.54526260473045,1
40.75762808528116,-73.98601062838335,7,19.020948732324513,3.7631864983605032,1
40.74883076220741,-73.96779921086451,22,6.150842402793279,2.4907878222230457,1
40.748742990178805,-73.96831812850957,22,18.089826082640833,6.78129895217049,1
40.71267995415908,-74.00590610344231,9,11.830747032209114,6.224406541195207,1
40.74873652511931,-73.96829221046566,18,12.878876281723748,1.6681312100732808,1
40.74888078212911,-73.96795894311835,23,8.132464032418849,0.8784795792680078,1
40.71292651457847,-74.00595494260554,21,9.43201886940139,7.949555115321309,1
40.748660317374814,-73.96813892210132,20,13.375284725961706,13.049067493465335,1
40.74888083422645,-73.96801735145402,7,12.53736315240398,3.011564621350179,1
40.757640543175796,-73.98543044960635,7,7.927957468578238,10.177367529758719,1
40.74909809285567,-73.96826104327599,22,17.025264397869574,7.0427799801845055,1
40.75752816814039,-73.98584573906763,6,16.7888791431337,9.26897339769447,1
40.748924681296074,-73.96800359237359,6,10.27313390074547,9.155662429774914,1
40.748888468713595,-73.96798587663677,8,16.281930493153567,13.583082568933516,1
40.74894165780901,-73.9678413859728,20,16.99675046668675,8.320305371825508,1
40.748746717431615,-73.9682194589776,8,13.11670737318267,9.076342778108076,1
40.74878395487278,-73.96815443707172,21,16.455384040254806,7.851020563830123,1
40.75779228892469,-73.98557594015668,8,7.76688576589825,3.0344092373730547,1
40.74880937322438,-73.96808464829171,10,10.74176150604561,12.587199121061287,1
40.74888212564243,-73.96800084488082,21,8.027627530456371,3.8715589374070265,1
40.712833677863536,-74.00598596539184,17,12.873499800887574,6.767897871760855,1
40.75845786101646,-73.9857134619946,17,19.760472714186953,11.94726583994371,1
40.757859213054054,-73.98552177546475,19,15.93179333384864,0.7045948664720969,1
40.7577639206465,-73.98521511192378,20,5.831238326633667,4.967197337462247,1
40.74873877121151,-73.96787174105796,9,6.476362836520531,14.350806508340247,1
40.75797568825639,-73.98573789431396,21,5.764623155336636,9.262936725934674,1
40.75786134828428,-73.98587391345724,23,14.416181223460045,9.711869111183189,1
40.748969305767446,-73.96800430582523,10,10.989988702988338,6.1450930393877865,1
40.7488963399974,-73.96800411447025,20,11.300165064434943,8.6753964467481,1
40.74888058905346,-73.96800354553645,21,7.099810650826443,6.237278520276165,1
40.75775462674117,-73.98527306119988,9,10.94001449578423,1.9951469836099318,1
40.74914080737829,-73.96810488801779,6,10.31565774479203,4.542448334681133,1
40.74878000730093,-73.96798382450557,19,8.657029065652694,9.838549696475994,1
40.748744784961666,-73.96807154783339,19,8.818108143824919,7.09541255014531,1
40.748885960064435,-73.96773619294514,10,14.15161883054352,7.3226651296622105,1
40.748792102827196,-73.9676835352249,20,9.322767889392942,0.09696536684565826,1
40.758117148059206,-73.98560087518017,19,19.122113562590982,2.6161390066724928,1
40.74890827209161,-73.96799560506771,9,12.820655322106118,13.448619877035153,1
40.7131073943563,-74.00594211545747,6,14.404526517930748,12.125923234560343,1
40.71279971043341,-74.00643407487726,8,7.717577762750301,11.860366528502519,1
40.75788890373288,-73.9851037113673,22,6.223623884170489,1.3168235558723995,1
40.75805851707781,-73.98603865821278,9,14.072591440438718,5.8117694388380805,1
40.71276180164178,-74.0058698655524,19,15.605229414088862,9.938518766081776,1
40.74879826553181,-73.96822077830235,7,8.125993604274974,1.9939206406197396,1
40.74896345740339,-73.96797323617018,22,7.071879397103709,12.886676364703748,1
40.71276083719727,-74.00610123369852,9,15.207191937865609,13.975469605217532,1
40.74908410494416,-73.96803605061379,7,16.48787965827113,10.374834777998123,1
40.75798512100827,-73.98546349005379,17,13.62590860188222,3.102268397000944,1
40.7579430823255,-73.98541685713631,20,8.483370363520146,6.0798804097043,1
40.74863720644636,-73.96805138825411,6,16.269183865606504,13.454929340466165,1
40.74901793748629,-73.96780401975829,8,18.548721576426956,4.011229177081615,1
40.74890083827698,-73.96787939583938,7,18.893078028265176,13.069728708702803,1
40.75800777507818,-73.98561118911819,10,5.80658467492975,10.040354763611225,1
40.74886549521327,-73.96800302944551,19,5.077094413783405,6.681142816586802,1
40.712765132889274,-74.00610213864476,8,9.69379322043234,12.877596818273318,1
40.713014670487524,-74.00602396744407,22,18.09564720522805,2.532876950555925,1
40.74887217359294,-73.96817716992032,9,17.30828208883578,10.149669522297712,1
40.71289678274137,-74.00568220895589,6,17.430634757270095,12.443440735245748,1
40.749090710156175,-73.9678037140646,10,7.129913890281269,4.563627957407936,1
40.74883267710887,-73.96807542539636,22,17.937447611023778,3.4960921783625243,1
40.74890206168978,-73.96764151981797,21,5.160729465430384,8.163860055228762,1
40.7128864458608,-74.00595799768708,10,11.609973251364403,13.198719400905217,1
40.74898641483211,-73.9678903083481,19,6.1004610118940406,9.947193734628131,1
40.75779035956502,-73.98533666473635,8,17.798637037956762,10.103198671970862,1
40.74882856950364,-73.9679745420132,10,16.195443264698625,4.673576093733434,1
40.712495290011226,-74.00582682586005,17,12.180572869482837,12.931142138648955,1
40.758527567917405,-73.98549900644967,7,6.805453643149791,1.0140712420857474,1
40.75797725301835,-73.98567389992789,9,10.232478611879452,5.6223738652499655,1
40.71279221642344,-74.0060515703642,22,8.489549575801625,11.253911911309732,1
40.71257512048379,-74.00576019869219,21,17.226081510137103,13.161781899047533,1
40.758003806730244,-73.98550562614756,22,12.248481138131528,14.803439180824462,1
40.75800272108703,-73.98509019837576,9,9.006125111844986,8.019913846132857,1
40.71294525864911,-74.00599158732611,23,17.412855409307255,0.008969082521929628,1
40.712847092334584,-74.00601958546828,8,5.92137693889749,3.358868816948843,1
40.75763872831312,-73.98503411701753,10,13.055619721129613,12.59996640906515,1
40.7581594762981,-73.9854162950195,22,17.664722962285737,13.737113750260084,1
40.74887637324234,-73.96803533319338,19,5.64109409092927,12.969785319041186,1
40.75848627814328,-73.98515824910683,21,11.601066125997477,7.242769116151572,1
40.757557572187274,-73.98554331226806,22,18.322870244919564,2.9882952875561477,1
40.7486468317341,-73.96800778799606,8,7.9141035650270215,6.70801548324657,1
40.757866397099455,-73.98575857367385,10,16.896928069445845,3.30763180704972,1
40.71289566154975,-74.00596775553193,9,16.020628553975385,10.493947995352922,1
40.74868706330095,-73.96777399638461,18,19.718863660869154,5.724247486637025,1
40.757561369412564,-73.98542003066004,10,19.07096209352197,13.764709168566501,1
40.748992222247296,-73.96823546285646,6,9.705546871357344,9.5346798292892,1
40.748725815751264,-73.96821366104267,10,6.984030726477226,2.950322959692346,1
40.748810896163896,-73.96817970674948,6,16.389662827253076,10.689984284798166,1
40.75773197375369,-73.98543551080222,18,10.14394494138794,10.25805187363548,1
40.75829833576042,-73.98530773582846,6,8.612057241097599,5.8021086307782,1
40.71272841200298,-74.00602775453535,10,10.959072092606895,3.683259389167366,1
40.712777871134016,-74.00595576170022,7,13.200158973459676,13.267180913951387,1
40.75788994992839,-73.9855320529749,21,8.018956822017087,13.353549326936564,1
40.712618311934804,-74.00561605261821,22,8.855940382838131,6.975545013313649,1
40.712821863037576,-74.00602971710312,18,19.423260982063496,6.672786492413112,1
40.7129210252358,-74.00559422095927,9,17.177100775263295,5.127735628758873,1
40.748968875252416,-73.96830364733107,9,14.348155596020105,11.124409311778333,1
40.712794775605815,-74.00621190259322,22,11.755255786711892,11.234447262905979,1
40.75792878917745,-73.98560628952353,8,13.9465093193849,7.270342754044612,1
40.712722615548664,-74.00598879468212,10,14.19727866654527,12.084033281553575,1
40.71295163022156,-74.00614930363766,7,12.66456114567593,6.4314643667202525,1
40.75820440798516,-73.9854623101472,17,13.259906888548464,2.297167501259343,1
40.74903154829987,-73.96807037771687,9,9.641191923056667,14.050868337802353,1
40.75847030995433,-73.98521522628413,20,14.21199764281277,4.88736876029173,1
40.74874179380581,-73.96807592193682,23,10.341396277496326,10.205766206437833,1
40.74885678508207,-73.96797330888826,10,7.108206919933144,4.297106066168754,1
40.7581794201751,-73.98543680185713,7,11.53094485099627,14.296801715912068,1
40.757963115748105,-73.98563849932098,23,6.520697637047953,11.878369856935938,1
40.74874066003319,-73.9680435167969,10,15.676669174864243,13.47532912751498,1
40.757925481308845,-73.98619534594962,7,9.92578249424908,7.308180103828708,1
40.71265883560278,-74.00613977316918,8,15.92018386694296,12.197214827519774,1
40.7126626184621,-74.00584132812149,7,13.372567758356611,5.205035031182999,1
40.74898765440463,-73.96809162102049,18,5.550694152246,7.121535090654769,1
40.758006075816006,-73.98550437456251,22,6.281045452440825,14.586920850418533,1
40.75789720715762,-73.98561841225026,19,16.25229844147269,6.8522670683420275,1
40.75809868523497,-73.98513842519506,7,6.7881566426086,0.5469157623842769,1
40.757692676501364,-73.98513260327965,6,8.93612564733953,6.325689262888746,1
40.75763126104495,-73.98593857257164,18,9.732997709947032,1.5993542840489683,1
40.71302400601586,-74.00578671749162,7,12.74941387781413,4.269005734570214,1
40.71275012821899,-74.00570742817328,19,8.978128054952437,2.546388020892398,1
40.75826271425321,-73.98537211148768,10,5.958196511463543,4.7608327504182775,1
40.74899643117909,-73.96817053848852,9,16.151527609342914,7.992405561020914,1
40.712777105642026,-74.00602289019851,7,10.187882869629039,0.5282276028828525,1
40.758024026364666,-73.98580772715034,10,15.788516285662201,4.073256827662285,1
40.757957378248044,-73.98535707429659,9,9.514494794474325,2.7606715807532027,1
40.71274740818877,-74.00592885039548,22,11.75415215662386,3.787955844546667,1
40.71287500042249,-74.00600956998606,22,11.382584889077641,8.48123909628807,1
40.71279869107131,-74.00599620124568,23,11.045469669241049,9.51834701612287,1
40.749079983270285,-73.96773493256933,7,17.1959419582118,1.4884439414197015,1
40.757969365762996,-73.98525041113248,10,8.072036135843142,11.969970528288359,1
40.75791487196351,-73.98521774261951,18,19.744203193320512,9.641661202198918,1
40.71272871726494,-74.00593621738899,6,7.7098631196695475,14.215292655964195,1
40.748855023956175,-73.96808571061621,10,11.668602516041428,11.135549056346727,1
40.75811809460488,-73.98558029181915,17,10.32195934484583,5.999745274403528,1
40.749010492645155,-73.96816424219328,7,14.971088073662694,6.290020206289325,1
40.71275747017137,-74.00572745582672,17,14.920140184170867,0.5760131598951684,1
40.74890018616712,-73.96811823924914,6,13.731051966863353,11.967070220116089,1
40.74864617238828,-73.96787594629605,22,15.457493814355256,1.2483459931210845,1
40.71295379190824,-74.00600406828214,21,18.16624107293937,3.059919054140811,1
40.7489097561696,-73.96798013811964,10,12.541252874144185,12.591798513143262,1
40.74888121616043,-73.96793099856693,20,19.598913245457375,3.0210946382002835,1
40.71286026523956,-74.00586324767136,23,12.278456836480343,2.687458774352263,1
40.71271264972113,-74.00596274545606,19,6.8697114348922,14.421218106354585,1
40.758009104665035,-73.98547255508672,23,12.015809239567263,9.088452227692246,1
40.75783869997108,-73.98544111118827,10,18.39956740682184,6.492598815857584,1
40.71289008878689,-74.00600996456568,6,10.037245469623018,9.22604631022047,1
40.7491512260463,-73.96787531872077,22,19.38307809785615,2.1422145670930104,1
40.75775283137247,-73.98485285576022,6,5.824494602597331,8.678127273052972,1
40.71255109155101,-74.00588768985273,21,9.746856963116244,1.304505303838996,1
40.71254700707979,-74.00594115665339,21,18.643930866664164,0.09275733961345012,1
40.758362201679276,-73.98569757289192,7,13.063102154605195,0.21294951707585552,1
40.74870610801058,-73.96805575782236,10,9.312667990756385,8.073301528027129,1
40.71282586516665,-74.00603100470484,17,12.474995424413558,9.048681340260448,1
40.71279492621522,-74.00595112879635,18,14.170124843715893,5.564605688882535,1
40.7489531205541,-73.96787157141462,20,5.485837066639926,5.03765230558974,1
40.74881255640296,-73.96806017881804,6,16.258976851161897,3.539949088638563,1
40.749086592035205,-73.96798592201917,7,6.1940761548875845,10.60434477740134,1
40.74900503456972,-73.96783358041608,7,6.386742755555999,6.868504426906071,1
40.74871933700361,-73.96813348425088,19,8.71447464607158,5.2207793321598075,1
40.74902503729897,-73.96803513039339,19,9.00158095435886,1.7929630432061672,1
40.71281683628204,-74.00599252635423,17,5.718708018700006,14.227804912708727,1
40.75844002024387,-73.9854751779626,7,13.6481748492671,14.750111526213399,1
40.74881362226381,-73.96824745621555,23,19.797311023575944,4.174014912281544,1
40.75800952776849,-73.9855193808591,7,19.067386999776005,10.157174500075039,1
40.74895151716191,-73.96796659814525,21,6.88465238618471,4.3459197560732195,1
40.71276370964592,-74.00564171206571,6,10.500183195544722,5.863761402617434,1
40.748788380339406,-73.96791699473721,22,9.016887117839506,6.483465892567624,1
40.71299158461761,-74.00631216681103,17,8.486060693216197,9.534479979600599,1
40.75823547546407,-73.98548077989619,19,11.662759218822565,2.0557920424223317,1
40.748864943839024,-73.9678365803015,9,5.788615967165047,1.5662305424717704,1
40.712545491934975,-74.00627664267869,22,9.11998804681858,7.116523712207611,1
40.71254145667567,-74.00603934917606,18,12.781217706720643,0.7674825966821386,1
40.748818843494284,-73.96796464712016,9,8.87161464760122,6.959781261605712,1
40.74886106570622,-73.96783462741588,19,9.527000837917328,13.496146176133076,1
40.712787058420766,-74.00599307187491,17,11.875452191394594,7.9306097982607895,1
40.74891098706871,-73.96802902650064,8,13.181419253175696,2.0012450328481064,1
40.758011031217116,-73.98542279470439,7,12.922838926345342,7.008914940112539,1
40.74900632714313,-73.9680882493344,20,6.129180749775104,1.6859554076401944,1
40.74892413940221,-73.9678337469543,8,19.144741761067035,9.15564089672538,1
40.74875991983677,-73.96794492442682,10,7.559016869324665,6.551367267706125,1
40.75798631307365,-73.9852883002224,6,6.124400652050196,3.345147353005995,1
40.74917763517197,-73.96805936854685,19,18.189866950438407,7.713405168989664,1
